TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88507","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908832","06/17/2024","10:30:10","52","227","4.82","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1210L","1110L","1260L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88513","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865429","06/18/2024","11:04:46","27","217","4.75","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015L","915L","1065L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88516","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865410","06/18/2024","10:52:59","42","213","4.97","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940L","840L","990L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88523","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908829","06/17/2024","10:30:03","47","231","4.75","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1285L","1185L","1335L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88524","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908817","06/17/2024","10:30:49","42","204","4.90","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765L","665L","815L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88525","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908823","06/17/2024","10:30:37","41","183","5.90","","","20","10.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360L","260L","410L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88529","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908808","06/17/2024","10:30:02","18","176","6.04","","","20","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225L","125L","275L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88530","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908831","06/17/2024","10:30:05","53","222","4.89","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88533","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908796","06/17/2024","10:30:11","67","209","5.01","","","40","25.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865L","765L","915L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88537","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865458","06/18/2024","10:57:05","30","196","4.99","","","37","5.2632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","615L","515L","665L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88538","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908798","06/17/2024","10:30:10","70","212","4.93","","","40","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920L","820L","970L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88540","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908828","06/17/2024","10:30:05","24","217","4.91","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015L","915L","1065L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jefferson","","88542","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865473","06/17/2024","10:06:01","49","224","4.97","","","50","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150L","1050L","1200L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jefferson","","88544","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865476","06/17/2024","10:09:47","33","200","4.92","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690L","590L","740L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jefferson","","88550","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948727713","06/24/2024","09:24:40","14","173","5.24","","","30","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170L","70L","220L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88552","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865465","06/18/2024","10:51:44","34","223","4.78","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1135L","1035L","1185L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88555","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275317","06/26/2024","11:32:08","52","231","4.85","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1285L","1185L","1335L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88556","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275275","07/01/2024","08:28:56","28","175","6.16","","","20","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210L","110L","260L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88617","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456715","06/26/2024","12:28:07","51","214","4.76","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960L","860L","1010L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88617","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275332","07/01/2024","12:24:07","43","222","4.89","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
